ID;POND;AGE_REV;SEXE_1;SEXE_2;STAT_CONJ_A;STAT_CONJ_B;NATIO_***;NATIO_000;NATIO_001;NATIO_1ES;NATIO_1IT;NATIO_1PT;NATIO_2**;NATIO_3**;NATIO_3DZ;NATIO_3MA;NATIO_3TN;NATIO_4TR;DIPL_*;DIPL_A;DIPL_B;DIPL_C;DIPL_D;TYP_ACT_1;TYP_ACT_2;TYP_ACT_3;TYP_ACT_4;TYP_ACT_5;TYP_ACT_6;NES4_1;NES4_2;NES4_3;NES4_4;NES4_9;CSP_1;CSP_2;CSP_3;CSP_4;CSP_5;CSP_6;CSP_8;CSP_9;CLUSTER
1968-31;64720.0;2476000.0;33180.0;31540.0;33252.0;31468.0;76.0;56068.0;4028.0;2276.0;1240.0;304.0;192.0;40.0;240.0;184.0;68.0;4.0;16528.0;38620.0;4720.0;2832.0;2020.0;26156.0;632.0;7900.0;172.0;7516.0;22344.0;4148.0;6172.0;3008.0;12828.0;38564.0;3568.0;2956.0;1716.0;3876.0;5796.0;8800.0;7516.0;30492.0;2
1968-32;19692.0;708104.0;9268.0;10424.0;8820.0;10872.0;12.0;17612.0;972.0;312.0;608.0;60.0;84.0;0.0;12.0;20.0;0.0;0.0;6756.0;11524.0;588.0;604.0;220.0;6928.0;128.0;2696.0;92.0;1944.0;7904.0;3592.0;584.0;552.0;2200.0;12764.0;2948.0;752.0;128.0;596.0;936.0;1680.0;1944.0;10708.0;1
1968-33;113632.0;4098352.0;53068.0;60564.0;52456.0;61176.0;92.0;106732.0;2176.0;2920.0;532.0;500.0;328.0;96.0;184.0;52.0;16.0;4.0;33180.0;64632.0;9188.0;4120.0;2512.0;42284.0;1020.0;3632.0;208.0;14832.0;51656.0;5180.0;11040.0;4348.0;21716.0;71348.0;3340.0;4360.0;2296.0;4808.0;10856.0;17632.0;14832.0;55508.0;2
1968-34;56036.0;2118932.0;24784.0;31252.0;30140.0;25896.0;68.0;47392.0;2896.0;4652.0;384.0;64.0;156.0;44.0;280.0;64.0;36.0;0.0;14560.0;34564.0;2836.0;2464.0;1612.0;19364.0;644.0;5344.0;224.0;6968.0;23492.0;3684.0;2676.0;2476.0;10528.0;36672.0;2028.0;2120.0;1248.0;2732.0;4584.0;7248.0;6968.0;29108.0;2
1968-35;59056.0;2210740.0;30264.0;28792.0;28112.0;30944.0;24.0;58504.0;188.0;72.0;40.0;28.0;60.0;56.0;40.0;36.0;8.0;0.0;13816.0;38224.0;3604.0;2364.0;1048.0;26388.0;364.0;1324.0;572.0;10156.0;20252.0;7724.0;5488.0;1712.0;11464.0;32668.0;6476.0;2424.0;1068.0;2584.0;4868.0;9316.0;10156.0;22164.0;2
1968-36;27116.0;957440.0;19184.0;7932.0;11556.0;15560.0;0.0;26516.0;240.0;60.0;40.0;112.0;100.0;8.0;36.0;4.0;0.0;0.0;9472.0;15244.0;1248.0;816.0;336.0;10316.0;176.0;1428.0;56.0;4600.0;10540.0;2896.0;2488.0;1144.0;3788.0;16800.0;2252.0;1008.0;272.0;1008.0;1916.0;4036.0;4600.0;12024.0;1
1968-37;44456.0;1475680.0;19264.0;25192.0;20316.0;24140.0;52.0;42788.0;428.0;232.0;44.0;548.0;168.0;28.0;116.0;36.0;16.0;0.0;15012.0;24132.0;2884.0;1612.0;816.0;16224.0;348.0;4044.0;176.0;4320.0;19344.0;3508.0;3724.0;2132.0;6860.0;28232.0;2688.0;1988.0;728.0;2240.0;3268.0;5660.0;4320.0;23564.0;1
1968-38;83312.0;2478284.0;40976.0;42336.0;34020.0;49292.0;100.0;72064.0;3796.0;1296.0;3476.0;576.0;520.0;68.0;1188.0;88.0;116.0;24.0;31960.0;39904.0;6264.0;3080.0;2104.0;30432.0;480.0;7828.0;504.0;6316.0;37752.0;2860.0;11936.0;3740.0;11896.0;52880.0;2528.0;2840.0;1696.0;4548.0;5120.0;14160.0;6316.0;46104.0;2
1968-39;23800.0;812644.0;13892.0;9908.0;10500.0;13300.0;4.0;22524.0;456.0;80.0;256.0;156.0;132.0;4.0;160.0;24.0;4.0;0.0;8048.0;13284.0;1352.0;748.0;368.0;9084.0;128.0;3680.0;84.0;2116.0;8708.0;1804.0;3320.0;876.0;3084.0;14716.0;1640.0;900.0;228.0;932.0;1712.0;3796.0;2116.0;12476.0;1
1968-4;11168.0;421924.0;5140.0;6028.0;5800.0;5368.0;12.0;9916.0;384.0;308.0;340.0;28.0;48.0;0.0;128.0;0.0;4.0;0.0;3124.0;6900.0;472.0;392.0;280.0;3680.0;64.0;664.0;20.0;1364.0;5376.0;1008.0;500.0;652.0;1520.0;7488.0;836.0;428.0;176.0;492.0;628.0;1172.0;1364.0;6072.0;1
1968-40;25324.0;900836.0;13944.0;11380.0;11824.0;13500.0;4.0;24072.0;508.0;352.0;92.0;180.0;104.0;4.0;4.0;4.0;0.0;0.0;6580.0;15480.0;1992.0;888.0;384.0;11088.0;116.0;596.0;356.0;3604.0;9564.0;3096.0;2156.0;1416.0;4420.0;14236.0;2460.0;1232.0;320.0;696.0;2240.0;4252.0;3604.0;10520.0;1
1968-41;25688.0;890308.0;12332.0;13356.0;13176.0;12512.0;4.0;24976.0;164.0;184.0;12.0;224.0;80.0;4.0;28.0;4.0;8.0;0.0;7500.0;15820.0;1424.0;632.0;312.0;10888.0;128.0;400.0;308.0;3032.0;10932.0;2608.0;2948.0;1464.0;3868.0;14800.0;1972.0;1204.0;296.0;1000.0;2076.0;4456.0;3032.0;11652.0;1
1968-42;74108.0;2410592.0;31916.0;42192.0;32760.0;41348.0;20.0;68392.0;1532.0;444.0;1156.0;460.0;416.0;12.0;1460.0;180.0;24.0;12.0;25540.0;39436.0;4908.0;2880.0;1344.0;29920.0;428.0;13680.0;1072.0;6080.0;22928.0;3520.0;13440.0;2384.0;10576.0;44188.0;3108.0;3092.0;1028.0;3532.0;6280.0;13296.0;6080.0;37692.0;2
1968-43;20164.0;859416.0;9640.0;10524.0;10208.0;9956.0;8.0;19804.0;108.0;44.0;40.0;88.0;40.0;0.0;20.0;0.0;4.0;8.0;3296.0;14916.0;964.0;728.0;260.0;8492.0;100.0;1184.0;272.0;2872.0;7244.0;3220.0;2496.0;668.0;2108.0;11672.0;3120.0;948.0;228.0;692.0;828.0;2764.0;2872.0;8712.0;1
1968-44;79708.0;2691768.0;31916.0;47792.0;35816.0;43892.0;16.0;78804.0;296.0;144.0;92.0;64.0;136.0;20.0;128.0;4.0;4.0;0.0;23680.0;42868.0;8188.0;3408.0;1564.0;34840.0;580.0;6704.0;740.0;8108.0;28736.0;6188.0;10716.0;3528.0;14408.0;44868.0;5056.0;3592.0;1396.0;4824.0;6256.0;14296.0;8108.0;36180.0;2
1968-45;40120.0;1644540.0;17756.0;22364.0;22248.0;17872.0;44.0;37844.0;648.0;612.0;124.0;412.0;284.0;4.0;88.0;40.0;20.0;0.0;6980.0;28128.0;2856.0;1476.0;680.0;18988.0;380.0;1404.0;76.0;5716.0;13556.0;3604.0;5620.0;2596.0;7168.0;21132.0;2680.0;1772.0;708.0;2336.0;3644.0;8192.0;5716.0;15072.0;1
1968-46;16604.0;592848.0;7244.0;9360.0;6772.0;9832.0;4.0;15868.0;188.0;312.0;48.0;120.0;36.0;8.0;8.0;12.0;0.0;0.0;5648.0;9764.0;500.0;464.0;228.0;5504.0;32.0;328.0;44.0;2136.0;8560.0;2324.0;684.0;696.0;1800.0;11100.0;2136.0;748.0;108.0;500.0;748.0;1288.0;2136.0;8940.0;1
1968-47;28376.0;1120644.0;16488.0;11888.0;14684.0;13692.0;0.0;24820.0;1600.0;616.0;848.0;196.0;204.0;0.0;64.0;24.0;4.0;0.0;6256.0;19316.0;1224.0;1152.0;428.0;12188.0;144.0;760.0;112.0;4268.0;10904.0;4648.0;2216.0;1284.0;4040.0;16188.0;3856.0;1344.0;408.0;948.0;1908.0;3856.0;4268.0;11788.0;1
1968-48;7144.0;307648.0;3508.0;3636.0;3640.0;3504.0;0.0;6864.0;56.0;128.0;16.0;52.0;12.0;0.0;12.0;4.0;0.0;0.0;972.0;5460.0;328.0;304.0;80.0;3768.0;36.0;100.0;80.0;968.0;2192.0;2188.0;276.0;304.0;1000.0;3376.0;1964.0;240.0;44.0;436.0;348.0;772.0;968.0;2372.0;1
